IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
3.140.244.97,443,443,true,IAD,North America,US,Ashburn,310,3.86
3.17.60.118,443,443,true,IAD,North America,US,Ashburn,277,3.86
52.14.148.151,443,443,true,IAD,North America,US,Ashburn,236,3.85
3.126.91.205,443,443,true,FRA,Europe,DE,Frankfurt,311,3.85
3.79.181.115,443,443,true,FRA,Europe,DE,Frankfurt,344,3.85
3.19.65.248,443,443,true,IAD,North America,US,Ashburn,372,3.85
3.141.32.131,443,443,true,CMH,North America,US,Columbus,311,3.85
3.145.193.69,443,443,true,IAD,North America,US,Ashburn,384,3.84
3.19.143.199,443,443,true,IAD,North America,US,Ashburn,381,3.84
3.22.208.224,443,443,true,IAD,North America,US,Ashburn,249,3.84
3.238.78.84,443,443,true,IAD,North America,US,Ashburn,314,3.83
52.59.190.104,443,443,true,FRA,Europe,DE,Frankfurt,199,3.83
3.122.206.239,443,443,true,FRA,Europe,DE,Frankfurt,242,3.83
3.250.77.125,443,443,true,DUB,Europe,IE,Dublin,412,3.83
3.144.179.128,443,443,true,IAD,North America,US,Ashburn,343,3.83
3.134.79.255,443,443,true,IAD,North America,US,Ashburn,360,3.83
3.142.194.181,443,443,true,CMH,North America,US,Columbus,239,3.83
3.144.245.203,443,443,true,IAD,North America,US,Ashburn,442,3.82
3.17.39.210,443,443,true,IAD,North America,US,Ashburn,267,3.82
54.174.145.38,443,443,true,IAD,North America,US,Ashburn,259,3.82
3.20.203.127,443,443,true,IAD,North America,US,Ashburn,240,3.81
3.144.148.66,443,443,true,IAD,North America,US,Ashburn,258,3.80
3.17.186.192,80,443,true,ORD,North America,US,Chicago,299,3.78
16.170.210.96,443,443,true,CPH,Europe,DK,Copenhagen,224,3.77
3.128.28.227,443,443,true,IAD,North America,US,Ashburn,276,3.77
3.141.39.169,443,443,true,IAD,North America,US,Ashburn,296,3.77
52.15.210.31,443,443,true,IAD,North America,US,Ashburn,247,3.76
3.138.188.153,443,443,true,IAD,North America,US,Ashburn,365,3.75
18.225.31.68,443,443,true,IAD,North America,US,Ashburn,407,3.75
3.145.144.158,443,443,true,IAD,North America,US,Ashburn,318,3.74
3.136.108.44,443,443,true,IAD,North America,US,Ashburn,427,3.74
18.223.109.17,443,443,true,IAD,North America,US,Ashburn,233,3.74
3.138.172.13,443,443,true,CMH,North America,US,Columbus,294,3.74
18.216.41.4,443,443,true,IAD,North America,US,Ashburn,296,3.73
54.93.175.233,443,443,true,FRA,Europe,DE,Frankfurt,300,3.73
52.197.230.94,443,443,true,NRT,Asia Pacific,JP,Tokyo,361,3.73
3.72.86.194,443,443,true,FRA,Europe,DE,Frankfurt,285,3.71
18.191.218.216,443,443,true,CMH,North America,US,Columbus,300,3.70
67.226.222.167,80,443,true,CMH,North America,US,Columbus,688,3.70
3.29.102.89,443,443,true,MRS,Europe,FR,Marseille,307,3.69
52.91.28.105,443,443,true,IAD,North America,US,Ashburn,278,3.67
3.68.94.143,443,443,true,FRA,Europe,DE,Frankfurt,327,3.66
52.15.210.31,443,443,true,IAD,North America,US,Ashburn,232,3.66
3.145.114.172,443,443,true,IAD,North America,US,Ashburn,272,3.65
3.135.17.156,443,443,true,IAD,North America,US,Ashburn,431,3.65
18.218.154.165,443,443,true,IAD,North America,US,Ashburn,275,3.64
3.141.164.71,443,443,true,IAD,North America,US,Ashburn,269,3.64
54.161.88.213,443,443,true,IAD,North America,US,Ashburn,459,3.64
3.144.217.157,443,443,true,IAD,North America,US,Ashburn,272,3.64
3.16.156.133,443,443,true,IAD,North America,US,Ashburn,231,3.64
18.222.145.58,443,443,true,ORD,North America,US,Chicago,347,3.63
3.144.72.127,443,443,true,IAD,North America,US,Ashburn,370,3.63
3.250.217.78,443,443,true,DUB,Europe,IE,Dublin,290,3.62
3.136.156.11,443,443,true,IAD,North America,US,Ashburn,283,3.62
16.171.114.20,8443,443,true,ARN,Europe,SE,Stockholm,317,3.62
3.21.103.175,443,443,true,IAD,North America,US,Ashburn,371,3.61
3.129.183.128,443,443,true,CMH,North America,US,Columbus,296,3.61
3.123.128.37,443,443,true,FRA,Europe,DE,Frankfurt,481,3.61
3.144.193.219,443,443,true,IAD,North America,US,Ashburn,294,3.60
52.87.224.133,443,443,true,IAD,North America,US,Ashburn,266,3.60
63.176.138.29,443,443,true,FRA,Europe,DE,Frankfurt,282,3.60
16.171.70.213,443,443,true,CPH,Europe,DK,Copenhagen,248,3.58
3.15.215.46,443,443,true,IAD,North America,US,Ashburn,326,3.55
35.159.223.174,443,443,true,FRA,Europe,DE,Frankfurt,341,3.53
3.250.168.101,443,443,true,DUB,Europe,IE,Dublin,280,3.53
16.16.94.199,443,443,true,CPH,Europe,DK,Copenhagen,362,3.52
3.135.17.156,443,443,true,IAD,North America,US,Ashburn,264,3.52
18.222.205.165,443,443,true,IAD,North America,US,Ashburn,245,3.48
3.145.196.96,443,443,true,IAD,North America,US,Ashburn,293,3.47
3.143.216.134,443,443,true,IAD,North America,US,Ashburn,356,3.43
3.250.226.15,443,443,true,DUB,Europe,IE,Dublin,280,3.40
3.96.158.117,443,443,true,YUL,North America,CA,Montréal,392,3.37
52.15.32.202,443,443,true,IAD,North America,US,Ashburn,250,3.37
54.93.195.68,443,443,true,FRA,Europe,DE,Frankfurt,371,3.34
3.145.69.128,443,443,true,CMH,North America,US,Columbus,257,3.34
3.144.160.10,443,443,true,IAD,North America,US,Ashburn,289,3.33
54.173.249.69,443,443,true,IAD,North America,US,Ashburn,371,3.31
52.19.51.232,443,443,true,DUB,Europe,IE,Dublin,281,3.31
18.196.156.245,443,443,true,FRA,Europe,DE,Frankfurt,304,3.30
3.76.12.209,443,443,true,FRA,Europe,DE,Frankfurt,257,3.27
3.250.70.76,443,443,true,DUB,Europe,IE,Dublin,225,3.26
3.250.65.221,443,443,true,DUB,Europe,IE,Dublin,217,3.23
3.230.207.59,2095,443,true,IAD,North America,US,Ashburn,368,3.23
3.144.180.4,443,443,true,IAD,North America,US,Ashburn,333,3.22
54.93.123.52,443,443,true,FRA,Europe,DE,Frankfurt,347,3.20
52.38.6.43,443,443,true,SEA,North America,US,Seattle,355,3.19
3.96.215.222,443,443,true,YUL,North America,CA,Montréal,258,3.19
3.88.165.40,443,443,true,IAD,North America,US,Ashburn,234,3.15
3.250.214.171,443,443,true,DUB,Europe,IE,Dublin,314,3.15
3.21.28.58,443,443,true,IAD,North America,US,Ashburn,277,3.15
3.70.160.73,443,443,true,FRA,Europe,DE,Frankfurt,379,3.15
3.99.147.170,443,443,false,YUL,North America,CA,Montréal,264,3.14
3.127.215.131,443,443,true,FRA,Europe,DE,Frankfurt,266,3.12
3.96.221.73,443,443,false,YUL,North America,CA,Montréal,246,3.12
3.137.149.66,443,443,true,IAD,North America,US,Ashburn,305,3.10
3.250.68.55,443,443,true,DUB,Europe,IE,Dublin,272,3.10
3.29.102.89,443,443,true,MRS,Europe,FR,Marseille,344,3.10
3.18.215.95,443,443,true,IAD,North America,US,Ashburn,317,3.09
18.197.102.48,443,443,true,FRA,Europe,DE,Frankfurt,316,3.09
3.96.221.73,443,443,false,YUL,North America,CA,Montréal,278,3.07
3.250.28.31,443,443,true,DUB,Europe,IE,Dublin,318,3.07
3.125.52.22,443,443,true,FRA,Europe,DE,Frankfurt,253,3.05
3.142.153.74,443,443,true,IAD,North America,US,Ashburn,244,3.05
3.76.219.183,443,443,true,FRA,Europe,DE,Frankfurt,235,3.05
18.185.91.251,443,443,true,FRA,Europe,DE,Frankfurt,312,3.02
18.191.214.237,443,443,true,IAD,North America,US,Ashburn,398,3.00
16.16.123.117,443,443,true,CPH,Europe,DK,Copenhagen,258,3.00
3.134.82.91,443,443,true,IAD,North America,US,Ashburn,370,2.99
3.250.5.121,443,443,true,DUB,Europe,IE,Dublin,338,2.97
35.90.237.185,443,443,true,PDX,North America,US,Portland,300,2.95
34.243.187.240,443,443,true,DUB,Europe,IE,Dublin,297,2.92
3.75.210.56,443,443,true,FRA,Europe,DE,Frankfurt,379,2.91
35.183.123.66,443,443,true,YUL,North America,CA,Montréal,375,2.91
3.127.203.160,443,443,true,FRA,Europe,DE,Frankfurt,298,2.87
3.250.2.167,443,443,true,DUB,Europe,IE,Dublin,313,2.83
67.226.222.22,80,443,true,CMH,North America,US,Columbus,237,2.83
3.250.107.139,443,443,true,DUB,Europe,IE,Dublin,407,2.82
3.64.149.104,443,443,true,FRA,Europe,DE,Frankfurt,348,2.82
44.222.78.221,443,443,true,IAD,North America,US,Ashburn,348,2.77
16.170.213.90,443,443,true,CPH,Europe,DK,Copenhagen,304,2.75
3.250.40.200,443,443,true,DUB,Europe,IE,Dublin,238,2.75
3.96.161.6,443,443,true,YUL,North America,CA,Montréal,304,2.74
16.171.62.153,8443,443,true,AMS,Europe,NL,Amsterdam,226,2.71
35.159.115.200,443,443,true,FRA,Europe,DE,Frankfurt,360,2.69
35.156.65.33,443,443,true,FRA,Europe,DE,Frankfurt,339,2.68
3.121.162.38,443,443,true,FRA,Europe,DE,Frankfurt,419,2.66
3.121.85.168,443,443,true,FRA,Europe,DE,Frankfurt,345,2.64
35.183.246.56,80,443,true,YUL,North America,CA,Montréal,337,2.63
16.170.213.174,443,443,true,CPH,Europe,DK,Copenhagen,252,2.59
3.250.25.246,443,443,true,DUB,Europe,IE,Dublin,359,2.59
3.250.14.7,443,443,true,DUB,Europe,IE,Dublin,333,2.58
3.76.214.149,443,443,true,FRA,Europe,DE,Frankfurt,290,2.56
54.229.190.96,443,443,true,DUB,Europe,IE,Dublin,244,2.53
54.229.190.96,443,443,true,DUB,Europe,IE,Dublin,368,2.50
35.183.47.77,443,443,true,YUL,North America,CA,Montréal,326,2.48
18.196.124.53,443,443,true,FRA,Europe,DE,Frankfurt,228,2.47
3.67.13.5,443,443,true,FRA,Europe,DE,Frankfurt,391,2.45
35.90.195.240,443,443,true,PDX,North America,US,Portland,338,2.40
3.67.177.240,443,443,true,FRA,Europe,DE,Frankfurt,328,2.35
3.76.253.241,443,443,true,FRA,Europe,DE,Frankfurt,299,2.34
3.75.226.177,443,443,true,FRA,Europe,DE,Frankfurt,344,2.33
3.65.199.17,443,443,true,FRA,Europe,DE,Frankfurt,411,2.33
54.236.212.166,8443,443,true,IAD,North America,US,Ashburn,343,2.32
3.120.176.83,443,443,true,FRA,Europe,DE,Frankfurt,292,2.31
3.111.155.29,443,443,true,BOM,Asia Pacific,IN,Mumbai,289,2.29
3.120.186.13,443,443,true,FRA,Europe,DE,Frankfurt,280,2.29
16.170.235.223,443,443,true,CPH,Europe,DK,Copenhagen,353,2.28
34.205.28.26,443,443,true,IAD,North America,US,Ashburn,361,2.27
52.36.194.109,443,443,true,SEA,North America,US,Seattle,331,2.27
3.127.215.131,443,443,true,FRA,Europe,DE,Frankfurt,415,2.26
3.121.162.38,443,443,true,FRA,Europe,DE,Frankfurt,294,2.25
3.76.99.104,443,443,true,FRA,Europe,DE,Frankfurt,241,2.23
54.166.213.213,2053,443,true,IAD,North America,US,Ashburn,291,2.23
52.59.190.104,443,443,true,FRA,Europe,DE,Frankfurt,235,2.22
3.71.84.31,443,443,true,FRA,Europe,DE,Frankfurt,476,2.22
3.76.215.126,443,443,true,FRA,Europe,DE,Frankfurt,248,2.21
3.79.113.136,443,443,true,FRA,Europe,DE,Frankfurt,301,2.19
52.57.163.198,443,443,true,FRA,Europe,DE,Frankfurt,440,2.18
54.163.80.131,443,443,true,IAD,North America,US,Ashburn,254,2.18
3.7.108.69,443,443,true,BOM,Asia Pacific,IN,Mumbai,254,2.17
3.70.229.183,443,443,true,FRA,Europe,DE,Frankfurt,385,2.17
52.58.174.216,443,443,true,FRA,Europe,DE,Frankfurt,325,2.14
3.76.218.197,443,443,true,FRA,Europe,DE,Frankfurt,223,2.12
3.7.108.69,443,443,true,BOM,Asia Pacific,IN,Mumbai,268,2.12
54.195.176.216,443,443,true,DUB,Europe,IE,Dublin,340,2.11
3.123.34.203,443,443,true,FRA,Europe,DE,Frankfurt,349,2.08
3.66.30.109,443,443,true,FRA,Europe,DE,Frankfurt,357,2.03
3.72.88.105,443,443,true,FRA,Europe,DE,Frankfurt,372,2.02
3.125.52.22,443,443,true,FRA,Europe,DE,Frankfurt,297,2.00
16.171.68.15,443,443,true,CPH,Europe,DK,Copenhagen,258,1.90
35.90.136.11,443,443,true,PDX,North America,US,Portland,462,1.89
3.111.155.29,443,443,true,BOM,Asia Pacific,IN,Mumbai,264,1.87
16.171.45.0,443,443,true,CPH,Europe,DK,Copenhagen,284,1.86
63.176.147.147,443,443,true,FRA,Europe,DE,Frankfurt,282,1.85
3.70.168.66,443,443,true,FRA,Europe,DE,Frankfurt,361,1.84
3.72.39.255,443,443,true,FRA,Europe,DE,Frankfurt,321,1.84
35.159.15.222,443,443,true,FRA,Europe,DE,Frankfurt,224,1.84
35.90.161.218,443,443,true,PDX,North America,US,Portland,302,1.83
52.59.221.225,443,443,true,FRA,Europe,DE,Frankfurt,307,1.82
43.206.192.211,443,443,true,NRT,Asia Pacific,JP,Tokyo,361,1.80
3.70.221.249,443,443,true,FRA,Europe,DE,Frankfurt,311,1.79
3.120.192.13,443,443,true,FRA,Europe,DE,Frankfurt,352,1.76
3.127.137.220,443,443,true,FRA,Europe,DE,Frankfurt,322,1.73
3.120.189.49,443,443,true,FRA,Europe,DE,Frankfurt,242,1.73
16.170.209.98,443,443,true,CPH,Europe,DK,Copenhagen,304,1.72
54.246.1.131,443,443,true,DUB,Europe,IE,Dublin,332,1.72
3.126.251.152,443,443,true,FRA,Europe,DE,Frankfurt,273,1.71
50.19.193.95,443,443,true,IAD,North America,US,Ashburn,447,1.71
3.122.53.132,443,443,true,FRA,Europe,DE,Frankfurt,375,1.71
3.71.35.238,443,443,true,FRA,Europe,DE,Frankfurt,429,1.69
52.91.255.63,443,443,true,IAD,North America,US,Ashburn,283,1.68
3.122.244.161,443,443,true,FRA,Europe,DE,Frankfurt,379,1.67
3.250.165.135,443,443,true,DUB,Europe,IE,Dublin,314,1.67
3.67.202.124,443,443,true,FRA,Europe,DE,Frankfurt,333,1.67
35.158.210.255,443,443,true,FRA,Europe,DE,Frankfurt,270,1.64
3.66.163.93,443,443,true,FRA,Europe,DE,Frankfurt,278,1.63
52.215.41.218,443,443,true,DUB,Europe,IE,Dublin,359,1.61
54.175.198.236,443,443,true,IAD,North America,US,Ashburn,474,1.59
3.71.6.233,443,443,true,FRA,Europe,DE,Frankfurt,329,1.59
52.59.234.144,443,443,true,FRA,Europe,DE,Frankfurt,353,1.59
35.90.226.189,443,443,true,PDX,North America,US,Portland,320,1.58
3.71.18.45,443,443,true,FRA,Europe,DE,Frankfurt,460,1.57
52.57.96.198,443,443,true,FRA,Europe,DE,Frankfurt,369,1.57
35.90.197.51,443,443,true,PDX,North America,US,Portland,269,1.57
3.70.235.171,443,443,true,FRA,Europe,DE,Frankfurt,303,1.56
35.183.128.88,443,443,true,YUL,North America,CA,Montréal,447,1.55
3.92.214.220,443,443,true,IAD,North America,US,Ashburn,395,1.55
3.126.251.152,443,443,true,FRA,Europe,DE,Frankfurt,239,1.54
16.171.70.71,443,443,true,CPH,Europe,DK,Copenhagen,384,1.53
3.121.85.168,443,443,true,FRA,Europe,DE,Frankfurt,394,1.53
54.166.89.94,443,443,true,IAD,North America,US,Ashburn,247,1.52
34.206.64.204,443,443,true,IAD,North America,US,Ashburn,284,1.52
3.75.210.56,443,443,true,FRA,Europe,DE,Frankfurt,321,1.49
16.171.52.23,8443,443,true,AMS,Europe,NL,Amsterdam,256,1.45
54.248.121.219,443,443,true,NRT,Asia Pacific,JP,Tokyo,235,1.45
3.76.212.242,443,443,true,FRA,Europe,DE,Frankfurt,242,1.45
16.163.147.103,2053,443,true,HKG,Asia Pacific,HK,Hong Kong,321,1.45
3.121.222.219,443,443,true,FRA,Europe,DE,Frankfurt,241,1.45
54.199.222.232,443,443,true,NRT,Asia Pacific,JP,Tokyo,299,1.45
18.199.223.115,443,443,true,FRA,Europe,DE,Frankfurt,446,1.45
54.216.111.212,443,443,true,DUB,Europe,IE,Dublin,386,1.43
3.77.53.201,443,443,true,FRA,Europe,DE,Frankfurt,308,1.43
3.215.117.203,443,443,true,IAD,North America,US,Ashburn,308,1.40
18.197.200.230,443,443,true,FRA,Europe,DE,Frankfurt,265,1.40
54.199.222.232,443,443,true,NRT,Asia Pacific,JP,Tokyo,396,1.39
175.41.148.129,443,443,true,SIN,Asia Pacific,SG,Singapore,233,1.39
54.248.121.219,443,443,true,NRT,Asia Pacific,JP,Tokyo,422,1.39
16.170.209.7,443,443,true,CPH,Europe,DK,Copenhagen,307,1.38
16.170.209.51,443,443,true,CPH,Europe,DK,Copenhagen,325,1.37
52.197.230.94,443,443,true,NRT,Asia Pacific,JP,Tokyo,300,1.37
35.158.179.159,443,443,true,FRA,Europe,DE,Frankfurt,319,1.37
35.159.109.224,443,443,true,FRA,Europe,DE,Frankfurt,327,1.37
3.70.131.194,443,443,true,FRA,Europe,DE,Frankfurt,372,1.37
3.65.182.5,443,443,true,FRA,Europe,DE,Frankfurt,282,1.37
3.77.57.17,443,443,true,FRA,Europe,DE,Frankfurt,372,1.37
16.171.61.169,443,443,true,CPH,Europe,DK,Copenhagen,265,1.35
3.70.235.171,443,443,true,FRA,Europe,DE,Frankfurt,306,1.34
3.70.236.172,443,443,true,FRA,Europe,DE,Frankfurt,314,1.34
35.90.228.173,443,443,true,PDX,North America,US,Portland,281,1.33
35.90.183.244,443,443,true,PDX,North America,US,Portland,262,1.33
52.59.197.138,443,443,true,FRA,Europe,DE,Frankfurt,287,1.33
35.90.113.109,443,443,true,PDX,North America,US,Portland,255,1.33
16.171.71.189,443,443,true,CPH,Europe,DK,Copenhagen,261,1.32
16.171.56.26,443,443,true,CPH,Europe,DK,Copenhagen,225,1.32
35.159.225.214,443,443,true,FRA,Europe,DE,Frankfurt,372,1.31
16.163.147.103,8443,443,true,HKG,Asia Pacific,HK,Hong Kong,271,1.31
3.76.219.183,443,443,true,FRA,Europe,DE,Frankfurt,365,1.31
3.76.99.104,443,443,true,FRA,Europe,DE,Frankfurt,453,1.29
3.75.191.34,443,443,true,FRA,Europe,DE,Frankfurt,297,1.29
3.75.88.107,443,443,true,FRA,Europe,DE,Frankfurt,390,1.28
54.93.35.242,443,443,true,FRA,Europe,DE,Frankfurt,227,1.28
3.67.177.240,443,443,true,FRA,Europe,DE,Frankfurt,307,1.27
3.77.237.53,443,443,true,FRA,Europe,DE,Frankfurt,321,1.27
3.76.10.221,443,443,true,FRA,Europe,DE,Frankfurt,265,1.26
44.210.87.137,443,443,true,IAD,North America,US,Ashburn,440,1.26
18.153.62.64,443,443,true,FRA,Europe,DE,Frankfurt,287,1.26
52.59.253.25,443,443,true,FRA,Europe,DE,Frankfurt,300,1.25
44.211.64.22,443,443,true,IAD,North America,US,Ashburn,306,1.25
52.59.234.144,443,443,true,FRA,Europe,DE,Frankfurt,269,1.24
18.184.192.96,443,443,true,FRA,Europe,DE,Frankfurt,309,1.23
18.197.61.82,443,443,true,FRA,Europe,DE,Frankfurt,310,1.23
3.79.243.75,443,443,true,FRA,Europe,DE,Frankfurt,309,1.22
3.76.212.242,443,443,true,FRA,Europe,DE,Frankfurt,397,1.22
3.65.198.149,443,443,true,FRA,Europe,DE,Frankfurt,391,1.22
35.90.126.225,443,443,true,PDX,North America,US,Portland,336,1.22
52.57.17.38,443,443,true,FRA,Europe,DE,Frankfurt,342,1.21
3.75.180.42,443,443,true,FRA,Europe,DE,Frankfurt,317,1.21
16.170.207.182,443,443,true,CPH,Europe,DK,Copenhagen,208,1.21
44.243.154.48,443,443,true,PDX,North America,US,Portland,310,1.20
18.159.111.69,443,443,true,FRA,Europe,DE,Frankfurt,297,1.17
3.76.42.238,443,443,true,FRA,Europe,DE,Frankfurt,380,1.17
3.122.206.239,443,443,true,FRA,Europe,DE,Frankfurt,307,1.17
18.197.96.200,443,443,true,FRA,Europe,DE,Frankfurt,358,1.17
35.158.179.159,443,443,true,FRA,Europe,DE,Frankfurt,381,1.17
54.145.130.91,443,443,true,IAD,North America,US,Ashburn,291,1.17
3.72.21.187,443,443,true,FRA,Europe,DE,Frankfurt,425,1.17
52.91.188.202,443,443,true,IAD,North America,US,Ashburn,313,1.17
3.76.12.209,443,443,true,FRA,Europe,DE,Frankfurt,354,1.16
3.72.74.36,443,443,true,FRA,Europe,DE,Frankfurt,449,1.14
35.90.240.72,443,443,true,PDX,North America,US,Portland,357,1.14
54.93.217.125,443,443,true,FRA,Europe,DE,Frankfurt,292,1.13
3.64.13.219,443,443,true,FRA,Europe,DE,Frankfurt,278,1.13
3.75.88.107,443,443,true,FRA,Europe,DE,Frankfurt,375,1.13
35.159.163.232,443,443,true,FRA,Europe,DE,Frankfurt,401,1.12
3.76.224.104,443,443,true,FRA,Europe,DE,Frankfurt,458,1.11
35.183.163.195,80,443,true,YUL,North America,CA,Montréal,401,1.11
3.71.91.229,443,443,true,FRA,Europe,DE,Frankfurt,372,1.11
52.29.105.81,443,443,true,FRA,Europe,DE,Frankfurt,371,1.11
3.87.192.253,443,443,true,IAD,North America,US,Ashburn,251,1.10
35.159.81.179,443,443,true,FRA,Europe,DE,Frankfurt,269,1.10
3.79.194.46,443,443,true,FRA,Europe,DE,Frankfurt,340,1.10
35.157.176.116,443,443,true,FRA,Europe,DE,Frankfurt,340,1.09
52.29.231.213,443,443,true,FRA,Europe,DE,Frankfurt,346,1.09
16.171.71.178,443,443,true,CPH,Europe,DK,Copenhagen,221,1.06
3.68.166.195,443,443,true,FRA,Europe,DE,Frankfurt,312,1.06
35.156.65.33,443,443,true,FRA,Europe,DE,Frankfurt,329,1.06
3.123.24.127,443,443,true,FRA,Europe,DE,Frankfurt,279,1.06
3.68.216.232,443,443,true,FRA,Europe,DE,Frankfurt,338,1.06
18.192.57.226,443,443,true,FRA,Europe,DE,Frankfurt,304,1.05
54.246.1.131,443,443,true,DUB,Europe,IE,Dublin,286,1.05
16.171.60.7,443,443,true,ARN,Europe,SE,Stockholm,273,1.04
3.75.191.34,443,443,true,FRA,Europe,DE,Frankfurt,280,1.04
3.125.45.130,443,443,true,FRA,Europe,DE,Frankfurt,335,1.04
54.93.217.4,443,443,true,FRA,Europe,DE,Frankfurt,290,1.03
3.71.81.62,443,443,true,FRA,Europe,DE,Frankfurt,348,1.03
3.123.254.98,443,443,true,FRA,Europe,DE,Frankfurt,368,1.03
3.72.18.182,443,443,true,FRA,Europe,DE,Frankfurt,285,1.03
50.112.33.254,443,443,true,PDX,North America,US,Portland,283,1.03
35.90.195.215,443,443,true,PDX,North America,US,Portland,258,1.02
3.71.2.210,443,443,true,FRA,Europe,DE,Frankfurt,332,1.01
52.57.94.55,443,443,true,FRA,Europe,DE,Frankfurt,492,1.01
3.77.53.201,443,443,true,FRA,Europe,DE,Frankfurt,418,1.01
44.199.207.90,443,443,true,IAD,North America,US,Ashburn,425,1.01
3.65.206.66,443,443,true,FRA,Europe,DE,Frankfurt,238,1.01
52.58.52.170,443,443,true,FRA,Europe,DE,Frankfurt,300,1.01
52.37.182.240,443,443,true,SEA,North America,US,Seattle,225,1.01
3.70.236.172,443,443,true,FRA,Europe,DE,Frankfurt,347,1.00
3.79.100.253,443,443,true,FRA,Europe,DE,Frankfurt,323,1.00
3.120.186.242,443,443,true,FRA,Europe,DE,Frankfurt,214,1.00
3.70.225.204,443,443,true,FRA,Europe,DE,Frankfurt,400,0.99
54.76.232.7,443,443,true,DUB,Europe,IE,Dublin,366,0.99
3.235.163.58,443,443,true,IAD,North America,US,Ashburn,315,0.99
34.219.44.183,443,443,true,PDX,North America,US,Portland,266,0.99
16.170.209.108,443,443,true,CPH,Europe,DK,Copenhagen,376,0.98
52.90.64.157,443,443,true,IAD,North America,US,Ashburn,356,0.98
3.75.88.160,443,443,true,FRA,Europe,DE,Frankfurt,263,0.98
3.66.163.93,443,443,true,FRA,Europe,DE,Frankfurt,254,0.96
3.122.244.161,443,443,true,FRA,Europe,DE,Frankfurt,450,0.96
3.66.166.32,443,443,true,FRA,Europe,DE,Frankfurt,243,0.95
52.57.17.38,443,443,true,FRA,Europe,DE,Frankfurt,367,0.95
54.76.232.7,443,443,true,DUB,Europe,IE,Dublin,351,0.95
35.90.143.156,443,443,true,PDX,North America,US,Portland,234,0.94
52.59.155.27,443,443,true,FRA,Europe,DE,Frankfurt,230,0.94
3.79.95.133,443,443,true,FRA,Europe,DE,Frankfurt,311,0.93
3.67.8.1,443,443,true,FRA,Europe,DE,Frankfurt,337,0.93
3.76.220.176,443,443,true,FRA,Europe,DE,Frankfurt,461,0.93
3.239.150.6,443,443,true,IAD,North America,US,Ashburn,349,0.92
3.76.220.176,443,443,true,FRA,Europe,DE,Frankfurt,313,0.92
35.159.81.179,443,443,true,FRA,Europe,DE,Frankfurt,426,0.92
52.59.253.25,443,443,true,FRA,Europe,DE,Frankfurt,280,0.92
3.75.187.62,443,443,true,FRA,Europe,DE,Frankfurt,240,0.92
3.238.3.77,443,443,true,IAD,North America,US,Ashburn,318,0.91
3.75.231.220,443,443,true,FRA,Europe,DE,Frankfurt,321,0.90
3.79.113.136,443,443,true,FRA,Europe,DE,Frankfurt,342,0.90
3.72.10.10,443,443,true,FRA,Europe,DE,Frankfurt,276,0.89
52.58.29.193,443,443,true,FRA,Europe,DE,Frankfurt,277,0.87
18.199.84.243,443,443,true,FRA,Europe,DE,Frankfurt,424,0.86
3.127.203.160,443,443,true,FRA,Europe,DE,Frankfurt,339,0.85
35.182.253.162,443,443,true,YUL,North America,CA,Montréal,246,0.85
3.79.233.97,443,443,true,FRA,Europe,DE,Frankfurt,327,0.85
35.183.124.239,443,443,true,YUL,North America,CA,Montréal,374,0.85
3.67.8.1,443,443,true,FRA,Europe,DE,Frankfurt,228,0.85
3.79.179.114,443,443,true,FRA,Europe,DE,Frankfurt,383,0.85
51.20.10.240,2087,443,true,ARN,Europe,SE,Stockholm,275,0.84
52.59.197.138,443,443,true,FRA,Europe,DE,Frankfurt,310,0.84
18.185.57.215,443,443,true,FRA,Europe,DE,Frankfurt,446,0.84
3.223.191.122,443,443,true,IAD,North America,US,Ashburn,382,0.83
3.76.216.224,443,443,true,FRA,Europe,DE,Frankfurt,312,0.83
54.194.240.73,443,443,true,DUB,Europe,IE,Dublin,358,0.83
3.120.186.242,443,443,true,FRA,Europe,DE,Frankfurt,334,0.83
3.66.167.228,443,443,true,FRA,Europe,DE,Frankfurt,361,0.83
54.170.183.219,443,443,true,DUB,Europe,IE,Dublin,250,0.82
35.91.9.116,443,443,true,PDX,North America,US,Portland,350,0.82
3.75.227.224,443,443,true,FRA,Europe,DE,Frankfurt,335,0.82
3.250.193.215,443,443,true,DUB,Europe,IE,Dublin,417,0.81
52.90.174.104,443,443,true,IAD,North America,US,Ashburn,262,0.81
34.232.46.212,443,443,true,IAD,North America,US,Ashburn,250,0.81
35.156.71.253,443,443,true,FRA,Europe,DE,Frankfurt,292,0.81
3.75.231.220,443,443,true,FRA,Europe,DE,Frankfurt,292,0.80
3.79.186.25,443,443,true,FRA,Europe,DE,Frankfurt,259,0.80
54.93.166.133,443,443,true,FRA,Europe,DE,Frankfurt,267,0.80
3.126.152.189,443,443,true,FRA,Europe,DE,Frankfurt,343,0.80
35.159.223.174,443,443,true,FRA,Europe,DE,Frankfurt,298,0.79
3.140.192.54,443,443,true,IAD,North America,US,Ashburn,437,0.79
18.194.222.237,443,443,true,FRA,Europe,DE,Frankfurt,324,0.79
54.86.70.29,443,443,true,IAD,North America,US,Ashburn,363,0.79
54.170.183.219,443,443,true,DUB,Europe,IE,Dublin,384,0.79
3.75.187.62,443,443,true,FRA,Europe,DE,Frankfurt,370,0.79
